web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564973153-207493","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Deep Sleep Sounds","https://www.amazon.com/Deal-Monkey-UK-Ltd-Sounds/dp/B07D7D1RJ5/ref=sr_1_85?fst=as%3Aoff&qid=1564969816&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-85","Deep Sleep Sounds","Click the 'Enable' button or say 'Alexa open Deep Sleep Sounds'. Then you can say 'Alexa open Deep Sleep Sounds' to begin skill.

Sleep well at night or bring peace to your busy life with Relaxing Sounds. Close your eyes and relax. These sounds are good for meditation or relaxation.

We use a high quality 2 hour audio stream, not 2 min loops with pauses some other sound providers use.

If you love this skill please let us know by leaving a review!","Guidance Suggested.","deep sleep sounds","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","11","by Deal Monkey UK Ltd","11","https://www.amazon.com/product-reviews/B07D7D1RJ5","3.2 out of 5 stars","Utilities","Alarms & Clocks","It's great. It helps me sleep.","https://www.amazon.com/gp/customer-reviews/R21XO7FOV7XJRC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D7D1RJ5","It's great. It helps me sleep.","5.0 out of 5 stars","February 15, 2019","Next page→","https://www.amazon.com/Deal-Monkey-UK-Ltd-Sounds/product-reviews/B07D7D1RJ5/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564969814&rnid=2661617011&ref=sr_pg_5"
"1564974073-210224","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","WiFi Password","https://www.amazon.com/cubic-ai-WiFi-Password/dp/B06XXJ5GBD/ref=sr_1_43?fst=as%3Aoff&qid=1564969810&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-43","WiFi Password","Enter your WiFi network name and password and Alexa will tell them to your friends and family. Forget questions about your network!

If you like the skill, please submit a review :)","Guidance Suggested.","wifi password","dynamic content.","Developer Privacy Policy","http://cubic.ai/policy.html","Developer Terms of Use","http://cubic.ai/tos.html","129","by cubic.ai","129","https://www.amazon.com/product-reviews/B06XXJ5GBD","4.2 out of 5 stars","Utilities","Device Tracking","Nice ao","https://www.amazon.com/gp/customer-reviews/RA54PGAITMB52/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B06XXJ5GBD","Need more room to put more Wi-Fi passwords in","3.0 out of 5 stars","April 24, 2017","Next page→","https://www.amazon.com/cubic-ai-WiFi-Password/product-reviews/B06XXJ5GBD/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564969807&rnid=2661617011&ref=sr_pg_2"
"1564970637-200706","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","CommonUnitConversion","https://www.amazon.com/ERBABU-CommonUnitConversion/dp/B01N0BTJUE/ref=sr_1_267?fst=as%3Aoff&qid=1564969838&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-267","CommonUnitConversion","common unit conversion details like how much is 0 degree Celsius equal to Fahrenheit, how much is 1 megabyte, etc.","null","common unit conversion","dynamic content.","null","","null","","3","by ERBABU","3","https://www.amazon.com/product-reviews/B01N0BTJUE","1.9 out of 5 stars","Utilities","Unit Converters","Less than useful","https://www.amazon.com/gp/customer-reviews/R1FZP2SQJFTWS8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N0BTJUE","Just a verbal listing of unit conversions. Not very useful.","1.0 out of 5 stars","December 1, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=17&fst=as%3Aoff&qid=1564969836&rnid=2661617011&ref=sr_pg_16"
"1564974358-211089","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Interval Notice","https://www.amazon.com/Justin-Witt-Interval-Notice/dp/B078N9ZRPM/ref=sr_1_31?fst=as%3Aoff&qid=1564969807&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-31","Interval Notice","This is a custom timer that will notify you after a given interval of time for as many times as you like. The number of repetitions and the amount of time between each notification is up to you. The only limit is that the total amount of time has to be less than one hour.","null","interval notice","dynamic content.","null","","null","","48","by Justin Witt","48","https://www.amazon.com/product-reviews/B078N9ZRPM","3.6 out of 5 stars","Utilities","Alarms & Clocks","Does Not Work","https://www.amazon.com/gp/customer-reviews/R1A04XMVZPSXLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B078N9ZRPM","I tried to set one minute intervals 15 times and after 1 minute it said or was do e.. Does not work.","1.0 out of 5 stars","August 1, 2018","Next page→","https://www.amazon.com/Justin-Witt-Interval-Notice/product-reviews/B078N9ZRPM/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564969805&rnid=2661617011&ref=sr_pg_1"
"1564971426-202969","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","my dayTime","https://www.amazon.com/LegendApps-my-dayTime/dp/B074CSQH61/ref=sr_1_201?fst=as%3Aoff&qid=1564969830&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-201","my dayTime","Day time will tell you the time for eastern region as well as tell you the day of week a given date falls on. For example, after opening day time say ""what day falls on December 21st 2017 "" and day time will respond with the day of the week. Go ahead and try it!

***Results may vary, for serious and emergency situations please double check another source, thank you!***","null","day time","dynamic content.","null","","null","","2","by LegendApps","2","https://www.amazon.com/product-reviews/B074CSQH61","1.3 out of 5 stars","Utilities","Alarms & Clocks","Only accurate to within 15 minutes","https://www.amazon.com/gp/customer-reviews/R1XMZVRVEXANK8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074CSQH61","I’ve included this in my flash briefing and it never gives the exact right time. It is usually slow by about 8 to 15 minutes. So depending on how precise you need this to be this may not be the app for you.","2.0 out of 5 stars","September 27, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=13&fst=as%3Aoff&qid=1564969828&rnid=2661617011&ref=sr_pg_12"
"1564975061-213158","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Audible Clock","https://www.amazon.com/Thomptronics-Audible-Clock/dp/B07QH6887V/ref=sr_1_17?fst=as%3Aoff&qid=1564969807&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-17","Audible Clock","Turn your Alexa into any one of a variety of audible clocks, such as a grandfather clock, cuckoo clock, talking clock, and more!  It's a useful, fun, and entertaining way to track the time.



NEW!

Due to popular demand, you can now specify how frequently a clock chimes whenever you choose a clock that normally goes off every quarter hour.

See www.audibleclock.com/FAQ for details, or contact us at info@audibleclock.com with any feedback, questions, or suggestions.

 

 

IMPORTANT NOTE

This skill works like a long playlist or one of the many ""sleep sounds"" skills, so you can easily (even accidentally) stop it by asking Alexa to ""stop.""  In fact, if you ask Alexa to play a song or open a ""sleep sounds"" skill, Audible Clock will stop so Alexa can play the song or sleep sounds instead.  Audible Clock is easy to restart, of course: just say ""Alexa, open Audible Clock"" and tell it which clock you want to listen to.

 

 

FUN TIP

Many people dedicate one of their Alexa devices to use as a talking clock.  Simply launch Audible Clock on the chosen Echo and then press the microphone mute button so it won't be accidentally interrupted.

 

 

CLOCK SHOP

Want a clock that meows like a cat?  We've got that.  How about one that sounds like Big Ben, a cow, or even Stephen Hawking?  We've got those too.  We're always adding new clocks so you'll never get bored.

 

To try a new clock while one is already running, just say ""Alexa, ask Audible Clock for a mantle clock"" (or another clock of your choice).

 

For a full list of available clocks, visit www.audibleclock.com or say ""Alexa, ask Audible Clock for a list of clocks.""  We're always adding new clocks, so check back frequently.

 

 

PREMIUM CLOCKS

In addition to its many free clocks, Audible Clock offers a few Premium Clocks you can purchase.  These quality clocks offer higher production values, clearer recordings, and/or an innovative twist on what a clock can be (ever hear a cat ""meow"" the Westminster Chimes?).  Once purchased, a Premium Clock can be used as many times as you like.

 

 

SUPPORT

Problems or questions?  Because there is no way for us to reply to reviews, please let us help by contacting us directly at info@audibleclock.com with any issues or thoughts on how we can improve the skill.  We'd also love to hear about what new clocks you'd like us to add.

 

If you are enjoying this skill, share your enthusiasm by leaving a 5-star review.  Positive reviews help support the creation of new clocks and features.

 

Another timeless skill from www.thomptronics.com","null","audible clock","dynamic content.","Developer Privacy Policy","http://www.thomptronics.com/about/privacy-policy","Developer Terms of Use","http://www.thomptronics.com/about/terms-and-conditions","23","by Thomptronics","23","https://www.amazon.com/product-reviews/B07QH6887V","3.3 out of 5 stars","Utilities","Alarms & Clocks","Ship's bell clock for Alexa","https://www.amazon.com/gp/customer-reviews/R2A17MYGA4U0R5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QH6887V","As an ""old salt"" I already have a chiming ships clock  in th family room.  But I also wanted the sound in my office.  Started looking around and ""Audible Clock"" came to rescue and put one up  that it works with Alexa.  So now my office echo chimes the hour and half hour as old sailing ships did to let the crew know of the passage of time as they stood their watches during the day.  So if you want to try, download the APP and tell Alexa ... ""Alexa, ask Audible Clock for a Ship's Bell.""","4.0 out of 5 stars","May 21, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564969805&rnid=2661617011&ref=sr_pg_1"
"1564975261-213711","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Great skill for lists!","https://www.amazon.com/gp/customer-reviews/R1CPJXFOOXHW1D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","We use this almost exclusively to do our shipping lists. So easy!","4.0 out of 5 stars","May 5, 2018","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27","",""
"1564969886-198500","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Currency Converter","https://www.amazon.com/Rain-Labs-Currency-Converter/dp/B01AWXQTMW/ref=sr_1_308?fst=as%3Aoff&qid=1564969845&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-308","Currency Converter","Ask Alexa to convert money from your country to other country. She will look for the current exchange rate and tell you what is the amount of the money that your currency represents in other countries. You can ask her too about conversion from other currencies or exchange rate from several currencies all around the world.","null","currency converter","dynamic content.","null","","null","","15","by Rain Labs","15","https://www.amazon.com/product-reviews/B01AWXQTMW","2.3 out of 5 stars","Utilities","Unit Converters","Nice","https://www.amazon.com/gp/customer-reviews/R37N3AC721RZ7B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01AWXQTMW","Good start for this category.","5.0 out of 5 stars","January 21, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=20&fst=as%3Aoff&qid=1564969842&rnid=2661617011&ref=sr_pg_19"
"1564971292-202594","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Basic Calculator","https://www.amazon.com/Kaitlyn-Bradley-Basic-Calculator/dp/B073XSQNV4/ref=sr_1_208?fst=as%3Aoff&qid=1564969830&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-208","Basic Calculator","This is a basic calculator that does addition, subtraction, and multiplication.","null","basic calculator","dynamic content.","null","","null","","64","by Kaitlyn Bradley","64","https://www.amazon.com/product-reviews/B073XSQNV4","2.8 out of 5 stars","Utilities","Calculators","Don't work!","https://www.amazon.com/gp/customer-reviews/R33VDR1530LX2N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B073XSQNV4","This app does not work.","1.0 out of 5 stars","August 23, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=13&fst=as%3Aoff&qid=1564969828&rnid=2661617011&ref=sr_pg_12"
"1564970126-199175","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Tide Pooler","https://www.amazon.com/Asolana-Tide-Pooler/dp/B01EKOWSV0/ref=sr_1_299?fst=as%3Aoff&qid=1564969842&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-299","Tide Pooler","Tide Pooler gives you the current tide information for a given city or state.","null","tide pooler","dynamic content.","null","","null","","7","by Asolana","7","https://www.amazon.com/product-reviews/B01EKOWSV0","2.0 out of 5 stars","Utilities","null","not ready for prime time","https://www.amazon.com/gp/customer-reviews/RGEB9B05PPGCW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01EKOWSV0","hmm. i don't have the answer for the question you are asking &quot;. complete fail here on middle west coast","1.0 out of 5 stars","September 6, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=19&fst=as%3Aoff&qid=1564969840&rnid=2661617011&ref=sr_pg_18"
"1564975828-215466","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Works well","https://www.amazon.com/gp/customer-reviews/R33F0ITDT9HXI5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","Much better than the echo list through the echo app.much faster and easier to keeping list clean","5.0 out of 5 stars","April 25, 2018","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6","",""
"1564970420-200052","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Currency Converter","https://www.amazon.com/imirai-Currency-Converter/dp/B01LZJE4QO/ref=sr_1_282?fst=as%3Aoff&qid=1564969840&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-282","Currency Converter","As a simple reference when planning the trip or geting rough idea how much things cost in different currency. Currency converter can provide the quick answer of conversion between major currencies.

*Please note the currency rate used in conversion is not realtime as currency rate is constantly changing. Also, the exchange rate may vary between different banks and countries.","null","currency converter","dynamic content.","null","","null","","7","by imirai","7","https://www.amazon.com/product-reviews/B01LZJE4QO","3.7 out of 5 stars","Utilities","Unit Converters","Colombian currency","https://www.amazon.com/gp/customer-reviews/R2VQEKF1BDRAM3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01LZJE4QO","Does not have Colombian currency","1.0 out of 5 stars","April 12, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=18&fst=as%3Aoff&qid=1564969838&rnid=2661617011&ref=sr_pg_17"
"1564970711-200924","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Starfish Track","https://www.amazon.com/Rai-Integration-Ltd-Starfish-Track/dp/B01N2A1KAV/ref=sr_1_260?fst=as%3Aoff&qid=1564969838&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-260","Starfish Track","You can use the skill to find locations of your loved one's as well as yourself. Also you can ring a lost phone loudly even if it's on silent mode. You can ring phone's of all relatives who are linked to your household account on Starfish. To switch off sound click on the alert you receive or open our app ""Starfish Mint"" on your phone. You will need our mobile app and a subscribed user id to be shared between household. Every time you request someone's location they get an alert and you get to know where they are. We have apps for Android and IOS. To link your mobile phone download our app (Search for Starfish Mint or you get a link when you register on our website in our welcome pack email) and goto Mobile Services/Starfish Track section.

You can setup your skill following below steps. You will find more details on our website:

1. Register for a  www.starfishmint.com account. If you use any of our other skills then you don't need to register again. All our skills requires account linking
2. Link you alexa skill with your starfishmint.com. Account linking gets triggered when you try and enable the skill. You must link if you want to do anything beyond launch prompt
3. Login to www.starfishmint.com and subscribe for skills. If you have an active subscription then you don't need to subscribe again.
4. Download our Mobile app to all members of your household and in Mobile Services/Starfish Track section login with the same user id on all mobile devices.
5. Assign a relation name to the mobile phone. This screen is presented after login screen

. That is it you are all setup to ask Alexa for Starfish Track.","Guidance Suggested.","starfish track","dynamic content.","Developer Privacy Policy","https://www.starfishmint.com/policy/privacy-echo.html","Developer Terms of Use","https://www.starfishmint.com/policy/terms-echo.html","4","by Rai Integration Ltd","4","https://www.amazon.com/product-reviews/B01N2A1KAV","4.3 out of 5 stars","Utilities","Device Tracking","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=17&fst=as%3Aoff&qid=1564969836&rnid=2661617011&ref=sr_pg_16"
"1564973696-209104","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Counter Girl","https://www.amazon.com/David-Fortney-Counter-Girl/dp/B01N4OS8W1/ref=sr_1_54?fst=as%3Aoff&qid=1564969812&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-54","Counter Girl","Counter Girl can count to a number, a number with Mississippi, a number by another number, a number by prime, and a number by another number in geometric sequence.","null","counter girl","dynamic content.","null","","null","","403","by ZapSocket","403","https://www.amazon.com/product-reviews/B01N4OS8W1","3.9 out of 5 stars","Utilities","Alarms & Clocks","Mississippi was a good try, still too fast.","https://www.amazon.com/gp/customer-reviews/R36L8T9OQXTA2X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N4OS8W1","I need an exercise counter that gives me enough time to complete a report.","2.0 out of 5 stars","January 13, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564969810&rnid=2661617011&ref=sr_pg_3"
"1564975678-215007","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Any.do","https://www.amazon.com/Any-DO-Inc-Any-do/dp/B074X3JRHL/ref=sr_1_6?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Any.do","Get More Done with Any.do, the #1 To-do list, Calendar & Reminders App. Now works in perfect harmony with Amazon Alexa.

To get started, enable the Any.do Skill on Alexa, grant Lists read/write permissions and link to Any.do by creating a new account or signing-in to your existing account.

Once connected, your Alexa Shopping & To-do lists will be added as new lists to your Any.do account (at the moment, these are the only lists available on Alexa).
Then just say ‘Alexa, add birthday plans to my To-Do list’ or ‘Alexa, add tomatoes to my Shopping list’.
Your tasks will immediately sync to your Any.do account on mobile, desktop and tablet - so you’ll have it with you anytime, anywhere.

New to Any.do?
Visit https://www.any.do  to download the app and start getting more done!
If you have any questions or issues connecting Alexa with Any.do, please contact customers@any.do","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.any.do/legal/app-license-agreement","null","","276","by Any.DO Inc","276","https://www.amazon.com/product-reviews/B074X3JRHL","3.9 out of 5 stars","Utilities","Calendars & Reminders","Works like a charm","https://www.amazon.com/gp/customer-reviews/RI9NN3A225SX6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074X3JRHL","So convenient.","5.0 out of 5 stars","April 17, 2018","Next page→","https://www.amazon.com/Any-DO-Inc-Any-do/product-reviews/B074X3JRHL/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11","",""
"1564973198-207631","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Arnold Palmer Quotes","https://www.amazon.com/Bernie-Perry-Arnold-Palmer-Quotes/dp/B07D5LB188/ref=sr_1_83?fst=as%3Aoff&qid=1564969816&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-83","Arnold Palmer Quotes","With Arnold Palmer quotes you’ll enjoy playing or watching golf even more as you listen to what legendary golfer Arnold Palmer had to say, not only about golf, but life in general.

You can say:
""Alexa, open Arnold Palmer Quotes""

""Alexa, launchArnold Palmer Quotes""
""Alexa, start Arnold Palmer Quotes""

Please leave a 5-star review if you love this skill. Your 5-star reviews encourage us to keep making more great skills. Thanks!","Guidance Suggested.","arnold palmer quotes","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","1","by Bernie Perry","1","https://www.amazon.com/product-reviews/B07D5LB188","5.0 out of 5 stars","Utilities","Alarms & Clocks","My uncle will LOVE this!!","https://www.amazon.com/gp/customer-reviews/RFIAT1O71HWAR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D5LB188","My uncle loved Arnold Palmer - gave this a try cuz I wanted to share it with him. Very nice; he's going to love it!","5.0 out of 5 stars","May 21, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564969814&rnid=2661617011&ref=sr_pg_5"
