web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564899574-47151","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Steal of the week","https://www.amazon.com/MailHaven-Inc-Steal-the-week/dp/B07N2Q8432/ref=sr_1_13?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-13","Steal of the week","STEAL DEALS NOT PACKAGES 
All you need is a phone number or email and you can have the latest deals sent to you. We do the work of finding the best deals on the internet, you relax, ask Alexa for “The Steal of the Week” and choose which deals you want sent to you. 
Our deals are always a great steal.","Guidance Suggested.","today's steal","dynamic content.","Developer Privacy Policy","https://mailhaven.herokuapp.com/terms","Developer Terms of Use","https://mailhaven.herokuapp.com/terms","12","by MailHaven Inc.","12","https://www.amazon.com/product-reviews/B07N2Q8432","4.8 out of 5 stars","Shopping","null","Great Deals","https://www.amazon.com/gp/customer-reviews/R39ABW0E5TCWEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N2Q8432","Just bought the Insignia speakers for 40 bucks. It was 65 on Amazon.Keep them coming","5.0 out of 5 stars","February 1, 2019","","","",""
"1564898767-44406","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","eBags","https://www.amazon.com/Linc-Global-eBags/dp/B01MSJ60ID/ref=sr_1_34?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-34","eBags","Use Alexa to ask questions about all youreBags orders. Get status updates any time you like with the voice-activated convenience you love from Alexa.","Guidance Suggested.","e. bags","dynamic content.","Developer Privacy Policy","http://www.letslinc.com/privacy-policy","null","","12","by Linc Global","12","https://www.amazon.com/product-reviews/B01MSJ60ID","3.5 out of 5 stars","Shopping","null","Exactly as the other two reviewers say, this does ...","https://www.amazon.com/gp/customer-reviews/R1GE5TWGMSIUEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MSJ60ID","Exactly as the other two reviewers say, this does literally nothing but updates you on Amazon orders. Doesn't even know what eBags is.","1.0 out of 5 stars","July 10, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564898950-45034","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","1-800-Flowers","https://www.amazon.com/www-1800flowers-com-1-800-Flowers/dp/B01E7TSGIW/ref=sr_1_24?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-24","1-800-Flowers","Send truly original and unique floral arrangements, plants and gifts in minutes with the 1-800-Flowers Skill. Simply enable Amazon Pay on your Alexa App, and you can start gifting with our 1-800-Flowers Skill! 

Find gifts for any occasion with ease by telling Alexa what type of gift you’re looking for (roses, sunflowers, gift baskets, chocolates, etc.) and Alexa will recommend one of our curated gifts from our Family of Brands for you to send. Not sure what gift you want to send? Simply tell Alexa who you would like to send a gift to (wife, mom, co-worker, grandparent, friend) and for what occasion (birthday, anniversary, graduation, sympathy, housewarming, holidays), and Alexa will recommend one of our truly original gifts. 

To complete the transaction, answer a few quick questions about the recipient’s delivery address and delivery date and pay with Amazon Pay. Your recipient will be receiving their gift with a smile shortly!

Meet Our Family of Brands:
[+] Cheryl’s Cookies
[+] FruitBouquets.com
[+] 1800Baskets.com
[+] Simply Chocolate
[+] Personalization Universe
[+] The Popcorn Factory
[+] Harry and David
[+] Wolferman’s
[+] Stock Yards","Guidance Suggested.","one eight hundred flowers","dynamic content.","Developer Privacy Policy","http://www.1800flowers.com/About-Us-Privacy-Policy","null","","12","by www.1800flowers.com","12","https://www.amazon.com/product-reviews/B01E7TSGIW","2.2 out of 5 stars","Shopping","null","Five Stars","https://www.amazon.com/gp/customer-reviews/RYRUSQLIHHM7O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01E7TSGIW","Sent my mom flowers and she loved them!","5.0 out of 5 stars","February 1, 2018","Next page→","https://www.amazon.com/www-1800flowers-com-1-800-Flowers/product-reviews/B01E7TSGIW/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898916-44919","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bring! Shopping List","https://www.amazon.com/Bring-Labs-AG-Shopping-List/dp/B01N188I03/ref=sr_1_28?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-28","Bring! Shopping List","Planning and managing your grocery shopping is a breeze with the new Alexa skill.
Create your Bring! user account first. The free download is available for both iPhone and Android.

Thanks to the user-friendly shopping list and clever sharing functions, everyone in your household is always aware of what needs to be bought. This way you save a lot of time and money while shopping. Try it out now.

You can:
- Add articles with “Open Bring and add two liters of milk.”
- Remove articles with “Open Bring and remove milk.”
- Let Alexa read the articles on your list with “Open Bring and read my list.”
- Change the list with “Open Bring and change my list to Home.”

To do multiple things consecutively start with
- ""Alexa open Bring.""
After the welcome message continue with
 - ""Change the default list to Home.""
 - ""What is on my list?""
 - ""Add 2 liter of milk to my list.""


More info under www.getbring.com.

Send us your feedback to feedback@getbring.com

Happy shopping with Bring!","Guidance Suggested.","bring","dynamic content.","Developer Privacy Policy","https://getbring.com/#!/terms/en","Developer Terms of Use","https://getbring.com/#!/terms/en","105","by Bring! Labs AG","105","https://www.amazon.com/product-reviews/B01N188I03","4.0 out of 5 stars","Shopping","null","Love it!","https://www.amazon.com/gp/customer-reviews/R2JGTSC8SDVQQK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N188I03","It is so nice to finally have a list app that works on my phone, smart watch and Alexa. Our family has been using this for about a week now, and we really like it. No bugs either. I do have a suggestion though - it would be nice if we could simply say which list we want to add the item to rather than having to change the default list each time. Ex: Alexa, tell Bring to add milk to the ""Costco"" list (rather than having to change from the default ""groceries"" list to the ""Costco"" list beforehand).","5.0 out of 5 stars","March 28, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899631-47339","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Ship.com — Automatic Package Tracker","https://www.amazon.com/Ship-com-Automatic-Package-Tracker/dp/B07MJX9QR4/ref=sr_1_9?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-9","Ship.com — Automatic Package Tracker","Ship.com keeps track of all your online orders, so you don't have to.

It starts with syncing the email you shop with to Ship.com. Ship.com finds your tracking numbers and gives you real-time updates on everything you order online, from retailers all over the internet.

Never miss a package again. You’ll receive notifications as your package makes its way to you, so you know exactly where it is and when you'll get it. Ship.com supports all major US carriers like Amazon, UPS, USPS, FedEx and more!

GET STARTED → Sign up on Ship.com or download the Ship.com iOS/Android app at http://ship.com

——

ALEXA

- ""Alexa, ask Ship.com where my stuff is""
- ""Alexa, ask Ship.com where my packages are""
- ""Alexa, ask Ship.com when my stuff is coming""
- ""Alexa, ask Ship.com where my next package is""
- ""Alexa, ask Ship.com when my last package arrived""

——

FEATURES

Automatic Tracking — don't bother looking for tracking numbers again. Ship.com finds them and magically syncs them into the app. (Works with Gmail, for now).
Real-Time Updates — notifications are sent to your phone, so you know where your packages are, and when you should be ready to be pick them up!
Privacy Matters — keeping your information private and secure is very important to us. We’ll never sell your personal data or emails.

——

HAVING ISSUES?

Ship.com is still in Beta and we would love to hear if you're running into issues or have any feedback for us. Email us at help@ship.com, reach out on twitter @ShipHQ or live chat with us on the Ship.com website.

Is there a specific order tracking code or email that Ship.com didn't pick up automatically? Forward your tracking email to track@ship.com and our experts will take a look!","Guidance Suggested.","ship dot com","dynamic content.","Developer Privacy Policy","https://ship.com/privacy-policy","Developer Terms of Use","https://ship.com/terms-of-service","17","by Ship.com","17","https://www.amazon.com/product-reviews/B07MJX9QR4","4.0 out of 5 stars","Shopping","null","Tells Me When All My Packages Are Arriving - All retailers, all carriers in one place","https://www.amazon.com/gp/customer-reviews/R2UV48JHYK3P0N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07MJX9QR4","I was tired of looking up tracking numbers in my email.  Luckily I stumbled across this skill.  This app tells me when all my packages are arriving from all retailers and all carriers.  Very cool.  And I just downloaded the phone app as well.","5.0 out of 5 stars","January 18, 2019","","","",""
"1564899571-47142","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Steal of the week","https://www.amazon.com/MailHaven-Inc-Steal-the-week/dp/B07N2Q8432/ref=sr_1_13?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-13","Steal of the week","STEAL DEALS NOT PACKAGES 
All you need is a phone number or email and you can have the latest deals sent to you. We do the work of finding the best deals on the internet, you relax, ask Alexa for “The Steal of the Week” and choose which deals you want sent to you. 
Our deals are always a great steal.","Guidance Suggested.","today's steal","dynamic content.","Developer Privacy Policy","https://mailhaven.herokuapp.com/terms","Developer Terms of Use","https://mailhaven.herokuapp.com/terms","12","by MailHaven Inc.","12","https://www.amazon.com/product-reviews/B07N2Q8432","4.8 out of 5 stars","Shopping","null","love it","https://www.amazon.com/gp/customer-reviews/R105J07KW1WX5V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N2Q8432","That TV deal is so cheap","5.0 out of 5 stars","February 2, 2019","","","",""
"1564899397-46569","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Use google voice commands in Alexa App! I just HAVE to share this great tip for Alexa Lists!","https://www.amazon.com/gp/customer-reviews/R1HAH7WFJGZT4S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","I was using the android alexa app to make a shopping list, thinking why isn't there voice control for this? On my android keyboard there is the Microphone I use for Google, so I tried it, Google came up, I spoke my grocery item and voila, it appeared in my Alexa grocery shopping list! I tapped the the Plus +, went to the next line, tapped microphone in the keyboard again,  Google came up, I spoke my next item, tapped the Plus sign again, and just kept going. Sooooo much easier than having spell each item out, (no predictive text).
Use google voice commands in Alexa App!","5.0 out of 5 stars","January 10, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899475-46827","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Best Buy","https://www.amazon.com/Best-Buy/dp/B076294GFK/ref=sr_1_17?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-17","Best Buy","Get Best Buy's latest deals using only your voice. You can also search for products, track your order status, hear store hours and locations, and get answers to frequently asked questions.

For the best shopping experience, take a moment to link your Best Buy account. And to make ordering even easier, make sure you have a default credit card and shipping address stored at BestBuy.com. If while using our skill you choose to have a text sent with more information, Best Buy will need access to your Amazon account mobile number.  Go to the home screen in your Alexa app to grant permission.

Use the Best Buy skill to:
- Buy our latest deals, including special voice-only offers
- Search our product catalog
- Get updated order status information
- Locate a store near you
- Learn about Best Buy’s return policy, or get answers to other FAQs
- Ask for tech tips like, ""how do I set a default printer"" or ""help me with my modem""
- Discover gift ideas or purchase Best Buy gift cards","Guidance Suggested.","best buy","dynamic content.","Developer Privacy Policy","https://www.bestbuy.com/site/help-topics/privacy-policy/pcmcat204400050062.c?id=pcmcat204400050062","Developer Terms of Use","https://www.bestbuy.com/site/help-topics/conditions-of-use/pcmcat204400050067.c?id=pcmcat204400050067","34","by Best Buy","34","https://www.amazon.com/product-reviews/B076294GFK","2.8 out of 5 stars","Shopping","null","BestBuy + Alexa = nothing “best” about it","https://www.amazon.com/gp/customer-reviews/R3KYP0WLFEJU6D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B076294GFK","Using Echo Show 2nd Gen. Launched properly after 3x attempts. Audio was good except for Of the (very limited) things it can do, only one of those actually worked. Showed ten
of “today’s deals”, of which #’s 3-5: audio glitches froze screen; skipped the #4deal;  repeated same deal for #’s 3.
Frustrated & ended up using iPhone BestBuy app instead.","1.0 out of 5 stars","December 27, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898798-44510","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bargain Buddy","https://www.amazon.com/Invoked-Apps-LLC-Bargain-Buddy/dp/B01D8GGZEC/ref=sr_1_32?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-32","Bargain Buddy","Enables Alexa to tell you the current deal-of-the-day from several daily deal websites and how much it costs.

Currently supports:
- Woot
- Meh
- Home Woot
- Electronics Woot
- Computers Woot
- Tools Woot
- Sport Woot
- Accessories Woot
- Kids Woot
- Sellout Woot
- Wine Woot
- Shirt Woot","null","bargain buddy","dynamic content.","null","","null","","4","by Invoked Apps LLC","4","https://www.amazon.com/product-reviews/B01D8GGZEC","3.6 out of 5 stars","Shopping","null","Didn't work for me","https://www.amazon.com/gp/customer-reviews/R1KPT4FLZG5X89/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01D8GGZEC","Didn't open up Bargain Buddy. Tried uninstall and reinstalled and still no good.","1.0 out of 5 stars","April 8, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898413-43194","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Out Of Milk","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/dp/B074P5RYK7/ref=sr_1_49?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-49","Out Of Milk","With Out of Milk, manage your shopping list with just your voice. Easily add or remove various products and sync your lists with family and friends. Out of Milk lets you keep track of all of your lists, and automatically syncs to your phone. Keep your pantry and your fridge fresh!


Our Features:
-Easily create and edit your shopping lists
- Sync your shopping lists in real-time
- Quickly add and remove items on your lists
- Manage an inventory of your pantry
- Keep your lists synced from Alexa to your phone

You can always access your lists through our mobile apps and online on our website: http://www.outofmilk.com/. 


WHAT THE EXPERTS ARE SAYING:

'The Out of Milk app is straightforward and offers three main list functions: shopping, pantry and to do.'
Wall Street Journal

'#1 of Top 25 Apps For Moms'
Babble 

'Top 10 Most-Used Shopping Apps'
Nielsen  

'How To Simplify your grocery shopping on Android'
CNET  

'Grocery List Apps That Make Shopping, Syncing Lists Simple'
Mashable","Guidance Suggested.","out of milk","dynamic content.","Developer Privacy Policy","http://outofmilk.com/Privacy.aspx","Developer Terms of Use","http://outofmilk.com/Terms.aspx","129","by Bonial International GmbH","129","https://www.amazon.com/product-reviews/B074P5RYK7","3.1 out of 5 stars","Shopping","null","Stopped working with Alexa","https://www.amazon.com/gp/customer-reviews/R31WTQQEK1CQZL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074P5RYK7","This was working and suddenly stopped.  Now it does not recognize requests and just gives this inane response about its rusty ears.  I always liked the oom app, but this skill left something to be desired even when it was working.
I will is likely uninstall and switch to the basic Alexa lists.","1.0 out of 5 stars","April 13, 2018","Next page→","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/product-reviews/B074P5RYK7/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898667-44061","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Listonic - smart grocery list","https://www.amazon.com/Listonic-sp-z-o-o-grocery/dp/B075T2DB1R/ref=sr_1_39?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-39","Listonic - smart grocery list","The Listonic skill improves the quality of your grocery shopping by making it easier, faster, and most importantly smarter. It is all you would want out of a shopping list app and more.

Plan your grocery shopping hands-free by dictating entire lists to Alexa. Listonic instantly syncs with Alexa giving you instant access to all your lists which you can then manage accordingly. What’s more, your lists can be shared with friends and family to make sure that everyone stays on top of what is needed. 

Listonic top-rated app helps millions of people around the world save time and money by smart planning and managing their groceries. 

This is how it works on Alexa:

First, you have to registrate a Listonic account on app.listonic.com or in our mobile app. 

Then you can:
- Add a new list with “Create list Joe’s Birthday Party”
- Add items to your list: ""Add apple""
- Check and uncheck items with ""Check/uncheck apple on Joe’s Birthday Party""
- Let Alexa read the articles on your list with “ Read list Joe’s Birthday Party”

To do multiple things consecutively start with:
- ""Alexa, open Listonic.""
After the welcome message continue with:
- ""Change the default list to Joe’s Birthday Party.""
- ""What is on my list?""
- ""Add 2 kilograms of apples to my list.""","Guidance Suggested.","listonic","dynamic content.","Developer Privacy Policy","http://www.listonic.com/content/en/legal/","null","","21","by Listonic sp. z o.o.","21","https://www.amazon.com/product-reviews/B075T2DB1R","4.1 out of 5 stars","Shopping","null","Good but limited","https://www.amazon.com/gp/customer-reviews/RC5W9L41FR9FE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B075T2DB1R","I don't like that you need to start the entire app by telling Alexa to start Listonics. I want to be able to just tell Alexa to add something to my something list.","3.0 out of 5 stars","January 22, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564899558-47100","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Steal of the week","https://www.amazon.com/MailHaven-Inc-Steal-the-week/dp/B07N2Q8432/ref=sr_1_13?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-13","Steal of the week","STEAL DEALS NOT PACKAGES 
All you need is a phone number or email and you can have the latest deals sent to you. We do the work of finding the best deals on the internet, you relax, ask Alexa for “The Steal of the Week” and choose which deals you want sent to you. 
Our deals are always a great steal.","Guidance Suggested.","today's steal","dynamic content.","Developer Privacy Policy","https://mailhaven.herokuapp.com/terms","Developer Terms of Use","https://mailhaven.herokuapp.com/terms","12","by MailHaven Inc.","12","https://www.amazon.com/product-reviews/B07N2Q8432","4.8 out of 5 stars","Shopping","null","I actually bought something","https://www.amazon.com/gp/customer-reviews/R36HE2FTRMNY8T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07N2Q8432","Dope skill, I got a good deal with the speakers","5.0 out of 5 stars","January 30, 2019","","","",""
"1564899228-45987","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Free version is great!","https://www.amazon.com/gp/customer-reviews/R2EUD5Y4PT1WIP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","This app is awesome!  Even the free version does everything I wanted, especially sorting lists and sorting categories.  In minutes I had created an account, synced with my existing Alexa shopping list, and sorted categories to match my grocery store layout. Perfect!","5.0 out of 5 stars","December 26, 2017","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898105-42130","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Dealspotr","https://www.amazon.com/ZipfWorks-Dealspotr/dp/B07KFZMDTS/ref=sr_1_67?fst=as%3Aoff&qid=1564897798&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-67","Dealspotr","Use Dealspotr's crowdsourced database of deals to find discounts on the brands and products you love.","Guidance Suggested.","deal spotter","dynamic content.","Developer Privacy Policy","https://dealspotr.com/privacy","Developer Terms of Use","https://dealspotr.com/terms","3","by ZipfWorks","3","https://www.amazon.com/product-reviews/B07KFZMDTS","5.0 out of 5 stars","Shopping","null","Quick and easy way to find promo codes","https://www.amazon.com/gp/customer-reviews/R1VEFJA03XL0AB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07KFZMDTS","Nice skill! Since adding it, I’ve already been able to find two codes that I otherwise wouldn’t have known about. It’s handy to have when you’re in a hurry to check out and want to make sure you aren’t missing out on a killer discount.","5.0 out of 5 stars","January 11, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=5&fst=as%3Aoff&qid=1564897796&rnid=2661617011&ref=sr_pg_4"
